"","gutenberg_id","title","chapter","word","sentiment","freq_chapter",".topic","freq_book"
"1",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"2",103,"Around the World in Eighty Days",1,"avoid","fear",1,4,6
"3",103,"Around the World in Eighty Days",1,"tranquil","joy",2,4,10
"4",103,"Around the World in Eighty Days",1,"change","fear",1,4,20
"5",103,"Around the World in Eighty Days",1,"bank","trust",1,4,31
"6",103,"Around the World in Eighty Days",1,"public","anticipation",1,4,4
"7",103,"Around the World in Eighty Days",1,"court","anger",6,4,18
"8",103,"Around the World in Eighty Days",1,"court","anticipation",6,4,18
"9",103,"Around the World in Eighty Days",1,"court","fear",6,4,18
"10",103,"Around the World in Eighty Days",1,"court","anger",6,4,18
"11",103,"Around the World in Eighty Days",1,"court","anticipation",6,4,18
"12",103,"Around the World in Eighty Days",1,"court","fear",6,4,18
"13",103,"Around the World in Eighty Days",1,"merchant","trust",1,4,4
"14",103,"Around the World in Eighty Days",1,"gentleman","trust",2,4,40
"15",103,"Around the World in Eighty Days",1,"scientific","trust",1,4,1
"16",103,"Around the World in Eighty Days",1,"sage","trust",1,4,2
"17",103,"Around the World in Eighty Days",1,"association","trust",1,4,1
"18",103,"Around the World in Eighty Days",1,"swarm","disgust",1,4,1
"19",103,"Around the World in Eighty Days",1,"pernicious","anger",3,4,3
"20",103,"Around the World in Eighty Days",1,"pernicious","fear",3,4,3
"21",103,"Around the World in Eighty Days",1,"pernicious","sadness",3,4,3
"22",103,"Around the World in Eighty Days",1,"credit","trust",1,4,4
"23",103,"Around the World in Eighty Days",1,"account","trust",1,4,14
"24",103,"Around the World in Eighty Days",1,"fortune","anticipation",4,4,68
"25",103,"Around the World in Eighty Days",1,"fortune","joy",4,4,68
"26",103,"Around the World in Eighty Days",1,"fortune","surprise",4,4,68
"27",103,"Around the World in Eighty Days",1,"fortune","trust",4,4,68
"28",103,"Around the World in Eighty Days",1,"money","anger",5,4,85
"29",103,"Around the World in Eighty Days",1,"money","anticipation",5,4,85
"30",103,"Around the World in Eighty Days",1,"money","joy",5,4,85
"31",103,"Around the World in Eighty Days",1,"money","surprise",5,4,85
"32",103,"Around the World in Eighty Days",1,"money","trust",5,4,85
"33",103,"Around the World in Eighty Days",1,"noble","trust",1,4,9
"34",103,"Around the World in Eighty Days",1,"mysterious","anticipation",3,4,24
"35",103,"Around the World in Eighty Days",1,"mysterious","fear",3,4,24
"36",103,"Around the World in Eighty Days",1,"mysterious","surprise",3,4,24
"37",103,"Around the World in Eighty Days",1,"daily","anticipation",2,4,15
"38",103,"Around the World in Eighty Days",1,"fairly","trust",1,4,6
"39",103,"Around the World in Eighty Days",1,"secluded","sadness",1,4,1
"40",103,"Around the World in Eighty Days",1,"intimate","anticipation",3,4,3
"41",103,"Around the World in Eighty Days",1,"intimate","joy",3,4,3
"42",103,"Around the World in Eighty Days",1,"intimate","trust",3,4,3
"43",103,"Around the World in Eighty Days",1,"words","anger",1,4,18
"44",103,"Around the World in Eighty Days",1,"lost","sadness",2,4,31
"45",103,"Around the World in Eighty Days",1,"true","joy",2,4,40
"46",103,"Around the World in Eighty Days",1,"true","trust",2,4,40
"47",103,"Around the World in Eighty Days",1,"winnings","anticipation",2,4,2
"48",103,"Around the World in Eighty Days",1,"winnings","joy",2,4,2
"49",103,"Around the World in Eighty Days",1,"struggle","anger",6,4,33
"50",103,"Around the World in Eighty Days",1,"struggle","fear",6,4,33
"51",103,"Around the World in Eighty Days",1,"struggle","sadness",6,4,33
"52",103,"Around the World in Eighty Days",1,"difficulty","anger",3,4,24
"53",103,"Around the World in Eighty Days",1,"difficulty","fear",3,4,24
"54",103,"Around the World in Eighty Days",1,"difficulty","sadness",3,4,24
"55",103,"Around the World in Eighty Days",1,"struggle","anger",6,4,33
"56",103,"Around the World in Eighty Days",1,"struggle","fear",6,4,33
"57",103,"Around the World in Eighty Days",1,"struggle","sadness",6,4,33
"58",103,"Around the World in Eighty Days",1,"happen","anticipation",1,4,5
"59",103,"Around the World in Eighty Days",1,"honest","anger",12,4,108
"60",103,"Around the World in Eighty Days",1,"honest","disgust",12,4,108
"61",103,"Around the World in Eighty Days",1,"honest","fear",12,4,108
"62",103,"Around the World in Eighty Days",1,"honest","joy",12,4,108
"63",103,"Around the World in Eighty Days",1,"honest","sadness",12,4,108
"64",103,"Around the World in Eighty Days",1,"honest","trust",12,4,108
"65",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"66",103,"Around the World in Eighty Days",1,"serve","trust",1,4,4
"67",103,"Around the World in Eighty Days",1,"fixed","trust",1,4,6
"68",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"69",103,"Around the World in Eighty Days",1,"toilet","disgust",1,4,4
"70",103,"Around the World in Eighty Days",1,"blue","sadness",1,4,6
"71",103,"Around the World in Eighty Days",1,"resources","joy",2,4,2
"72",103,"Around the World in Eighty Days",1,"resources","trust",2,4,2
"73",103,"Around the World in Eighty Days",1,"special","joy",1,4,3
"74",103,"Around the World in Eighty Days",1,"lost","sadness",2,4,31
"75",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"76",103,"Around the World in Eighty Days",1,"occupant","trust",1,4,1
"77",103,"Around the World in Eighty Days",1,"demand","anger",1,4,2
"78",103,"Around the World in Eighty Days",1,"youth","anger",5,4,20
"79",103,"Around the World in Eighty Days",1,"youth","anticipation",5,4,20
"80",103,"Around the World in Eighty Days",1,"youth","fear",5,4,20
"81",103,"Around the World in Eighty Days",1,"youth","joy",5,4,20
"82",103,"Around the World in Eighty Days",1,"youth","surprise",5,4,20
"83",103,"Around the World in Eighty Days",1,"parade","anticipation",4,4,4
"84",103,"Around the World in Eighty Days",1,"parade","fear",4,4,4
"85",103,"Around the World in Eighty Days",1,"parade","joy",4,4,4
"86",103,"Around the World in Eighty Days",1,"parade","surprise",4,4,4
"87",103,"Around the World in Eighty Days",1,"clock","anticipation",1,4,15
"88",103,"Around the World in Eighty Days",1,"daily","anticipation",2,4,15
"89",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"90",103,"Around the World in Eighty Days",1,"servant","trust",2,4,46
"91",103,"Around the World in Eighty Days",1,"servant","trust",2,4,46
"92",103,"Around the World in Eighty Days",1,"john","disgust",1,4,23
"93",103,"Around the World in Eighty Days",1,"newcomer","fear",2,4,2
"94",103,"Around the World in Eighty Days",1,"newcomer","surprise",2,4,2
"95",103,"Around the World in Eighty Days",1,"honest","anger",12,4,108
"96",103,"Around the World in Eighty Days",1,"honest","disgust",12,4,108
"97",103,"Around the World in Eighty Days",1,"honest","fear",12,4,108
"98",103,"Around the World in Eighty Days",1,"honest","joy",12,4,108
"99",103,"Around the World in Eighty Days",1,"honest","sadness",12,4,108
"100",103,"Around the World in Eighty Days",1,"honest","trust",12,4,108
"101",103,"Around the World in Eighty Days",1,"dance","joy",2,4,2
"102",103,"Around the World in Eighty Days",1,"dance","trust",2,4,2
"103",103,"Around the World in Eighty Days",1,"professor","trust",1,4,1
"104",103,"Around the World in Eighty Days",1,"fireman","trust",1,4,2
"105",103,"Around the World in Eighty Days",1,"fire","fear",1,4,11
"106",103,"Around the World in Eighty Days",1,"sweets","anticipation",2,4,2
"107",103,"Around the World in Eighty Days",1,"sweets","joy",2,4,2
"108",103,"Around the World in Eighty Days",1,"hearing","fear",1,4,4
"109",103,"Around the World in Eighty Days",1,"gentleman","trust",2,4,40
"110",103,"Around the World in Eighty Days",1,"united","trust",1,4,12
"111",103,"Around the World in Eighty Days",1,"hope","anticipation",4,4,108
"112",103,"Around the World in Eighty Days",1,"hope","joy",4,4,108
"113",103,"Around the World in Eighty Days",1,"hope","surprise",4,4,108
"114",103,"Around the World in Eighty Days",1,"hope","trust",4,4,108
"115",103,"Around the World in Eighty Days",1,"tranquil","joy",2,4,10
"116",103,"Around the World in Eighty Days",1,"time","anticipation",1,4,126
"117",103,"Around the World in Eighty Days",1,"watch","anticipation",2,4,54
"118",103,"Around the World in Eighty Days",1,"watch","fear",2,4,54
"119",103,"Around the World in Eighty Days",1,"impossible","sadness",1,4,24
"120",103,"Around the World in Eighty Days",1,"error","sadness",1,4,4
"121",103,"Around the World in Eighty Days",1,"automatic","trust",1,4,1
"122",103,"Around the World in Eighty Days",1,"motion","anticipation",1,4,5
"123",103,"Around the World in Eighty Days",1,"word","trust",1,4,17
"124",103,"Around the World in Eighty Days",1,"row","anger",6,4,17
"125",103,"Around the World in Eighty Days",2,"convinced","trust",1,4,6
"126",103,"Around the World in Eighty Days",2,"found","joy",8,4,128
"127",103,"Around the World in Eighty Days",2,"found","trust",8,4,128
"128",103,"Around the World in Eighty Days",2,"faith","anticipation",3,4,12
"129",103,"Around the World in Eighty Days",2,"faith","joy",3,4,12
"130",103,"Around the World in Eighty Days",2,"faith","trust",3,4,12
"131",103,"Around the World in Eighty Days",2,"compact","trust",1,4,2
"132",103,"Around the World in Eighty Days",2,"magnificent","anticipation",4,4,16
"133",103,"Around the World in Eighty Days",2,"magnificent","joy",4,4,16
"134",103,"Around the World in Eighty Days",2,"magnificent","surprise",4,4,16
"135",103,"Around the World in Eighty Days",2,"magnificent","trust",4,4,16
"136",103,"Around the World in Eighty Days",2,"possessed","anger",3,4,3
"137",103,"Around the World in Eighty Days",2,"possessed","disgust",3,4,3
"138",103,"Around the World in Eighty Days",2,"possessed","fear",3,4,3
"139",103,"Around the World in Eighty Days",2,"perfect","anticipation",3,4,30
"140",103,"Around the World in Eighty Days",2,"perfect","joy",3,4,30
"141",103,"Around the World in Eighty Days",2,"perfect","trust",3,4,30
"142",103,"Around the World in Eighty Days",2,"daily","anticipation",2,4,15
"143",103,"Around the World in Eighty Days",2,"hurry","anticipation",1,4,9
"144",103,"Around the World in Eighty Days",2,"ready","anticipation",1,4,25
"145",103,"Around the World in Eighty Days",2,"destination","anticipation",10,4,45
"146",103,"Around the World in Eighty Days",2,"destination","fear",10,4,45
"147",103,"Around the World in Eighty Days",2,"destination","joy",10,4,45
"148",103,"Around the World in Eighty Days",2,"destination","sadness",10,4,45
"149",103,"Around the World in Eighty Days",2,"destination","surprise",10,4,45
"150",103,"Around the World in Eighty Days",2,"agitated","anger",1,4,5
"151",103,"Around the World in Eighty Days",2,"destination","anticipation",10,4,45
"152",103,"Around the World in Eighty Days",2,"destination","fear",10,4,45
"153",103,"Around the World in Eighty Days",2,"destination","joy",10,4,45
"154",103,"Around the World in Eighty Days",2,"destination","sadness",10,4,45
"155",103,"Around the World in Eighty Days",2,"destination","surprise",10,4,45
"156",103,"Around the World in Eighty Days",2,"account","trust",1,4,14
"157",103,"Around the World in Eighty Days",2,"friction","anger",2,4,2
"158",103,"Around the World in Eighty Days",2,"friction","anger",2,4,2
"159",103,"Around the World in Eighty Days",2,"true","joy",2,4,40
"160",103,"Around the World in Eighty Days",2,"true","trust",2,4,40
"161",103,"Around the World in Eighty Days",2,"abandoned","anger",3,4,15
"162",103,"Around the World in Eighty Days",2,"abandoned","fear",3,4,15
"163",103,"Around the World in Eighty Days",2,"abandoned","sadness",3,4,15
"164",103,"Around the World in Eighty Days",2,"nose","disgust",1,4,7
"165",103,"Around the World in Eighty Days",2,"honest","anger",6,4,108
"166",103,"Around the World in Eighty Days",2,"honest","disgust",6,4,108
"167",103,"Around the World in Eighty Days",2,"honest","fear",6,4,108
"168",103,"Around the World in Eighty Days",2,"honest","joy",6,4,108
"169",103,"Around the World in Eighty Days",2,"honest","sadness",6,4,108
"170",103,"Around the World in Eighty Days",2,"honest","trust",6,4,108
"171",103,"Around the World in Eighty Days",2,"fellow","trust",1,4,31
"172",103,"Around the World in Eighty Days",2,"pleasant","anticipation",4,4,20
"173",103,"Around the World in Eighty Days",2,"pleasant","joy",4,4,20
"174",103,"Around the World in Eighty Days",2,"pleasant","surprise",4,4,20
"175",103,"Around the World in Eighty Days",2,"pleasant","trust",4,4,20
"176",103,"Around the World in Eighty Days",2,"friend","joy",2,4,22
"177",103,"Around the World in Eighty Days",2,"friend","trust",2,4,22
"178",103,"Around the World in Eighty Days",2,"blue","sadness",1,4,6
"179",103,"Around the World in Eighty Days",2,"familiar","trust",1,4,7
"180",103,"Around the World in Eighty Days",2,"toilet","disgust",2,4,4
"181",103,"Around the World in Eighty Days",2,"rash","disgust",1,4,8
"182",103,"Around the World in Eighty Days",2,"predict","anticipation",1,4,2
"183",103,"Around the World in Eighty Days",2,"impossible","sadness",1,4,24
"184",103,"Around the World in Eighty Days",2,"servant","trust",3,4,46
"185",103,"Around the World in Eighty Days",2,"chagrin","disgust",2,4,6
"186",103,"Around the World in Eighty Days",2,"chagrin","sadness",2,4,6
"187",103,"Around the World in Eighty Days",2,"found","joy",8,4,128
"188",103,"Around the World in Eighty Days",2,"found","trust",8,4,128
"189",103,"Around the World in Eighty Days",2,"whimsical","joy",1,4,1
"190",103,"Around the World in Eighty Days",2,"constantly","trust",1,4,8
"191",103,"Around the World in Eighty Days",2,"adventure","anticipation",1,4,6
"192",103,"Around the World in Eighty Days",2,"lord","disgust",2,4,20
"193",103,"Around the World in Eighty Days",2,"lord","trust",2,4,20
"194",103,"Around the World in Eighty Days",2,"parliament","trust",1,4,1
"195",103,"Around the World in Eighty Days",2,"gentleman","trust",3,4,40
"196",103,"Around the World in Eighty Days",2,"ill","anger",4,4,12
"197",103,"Around the World in Eighty Days",2,"ill","disgust",4,4,12
"198",103,"Around the World in Eighty Days",2,"ill","fear",4,4,12
"199",103,"Around the World in Eighty Days",2,"ill","sadness",4,4,12
"200",103,"Around the World in Eighty Days",2,"leave","sadness",2,4,78
"201",103,"Around the World in Eighty Days",2,"leave","surprise",2,4,78
"202",103,"Around the World in Eighty Days",2,"hearing","fear",1,4,4
"203",103,"Around the World in Eighty Days",2,"servant","trust",3,4,46
"204",103,"Around the World in Eighty Days",2,"unbroken","trust",1,4,2
"205",103,"Around the World in Eighty Days",2,"regularity","anticipation",2,4,6
"206",103,"Around the World in Eighty Days",2,"regularity","trust",2,4,6
"207",103,"Around the World in Eighty Days",2,"found","joy",8,4,128
"208",103,"Around the World in Eighty Days",2,"found","trust",8,4,128
"209",103,"Around the World in Eighty Days",2,"row","anger",2,4,17
"210",103,"Around the World in Eighty Days",2,"delay","anger",4,4,104
"211",103,"Around the World in Eighty Days",2,"delay","disgust",4,4,104
"212",103,"Around the World in Eighty Days",2,"delay","fear",4,4,104
"213",103,"Around the World in Eighty Days",2,"delay","sadness",4,4,104
"214",103,"Around the World in Eighty Days",2,"clean","joy",2,4,6
"215",103,"Around the World in Eighty Days",2,"clean","trust",2,4,6
"216",103,"Around the World in Eighty Days",2,"pleased","joy",1,4,4
"217",103,"Around the World in Eighty Days",2,"shell","anger",4,4,4
"218",103,"Around the World in Eighty Days",2,"shell","fear",4,4,4
"219",103,"Around the World in Eighty Days",2,"shell","sadness",4,4,4
"220",103,"Around the World in Eighty Days",2,"shell","surprise",4,4,4
"221",103,"Around the World in Eighty Days",2,"satisfied","joy",1,4,4
"222",103,"Around the World in Eighty Days",2,"electric","joy",4,4,6
"223",103,"Around the World in Eighty Days",2,"electric","surprise",4,4,6
"224",103,"Around the World in Eighty Days",2,"communication","trust",1,4,3
"225",103,"Around the World in Eighty Days",2,"lower","sadness",1,4,7
"226",103,"Around the World in Eighty Days",2,"electric","joy",4,4,6
"227",103,"Around the World in Eighty Days",2,"electric","surprise",4,4,6
"228",103,"Around the World in Eighty Days",2,"clock","anticipation",2,4,15
"229",103,"Around the World in Eighty Days",2,"beating","anger",3,4,12
"230",103,"Around the World in Eighty Days",2,"beating","fear",3,4,12
"231",103,"Around the World in Eighty Days",2,"beating","sadness",3,4,12
"232",103,"Around the World in Eighty Days",2,"suddenly","surprise",1,4,14
"233",103,"Around the World in Eighty Days",2,"clock","anticipation",2,4,15
"234",103,"Around the World in Eighty Days",2,"daily","anticipation",2,4,15
"235",103,"Around the World in Eighty Days",2,"routine","trust",1,4,1
"236",103,"Around the World in Eighty Days",2,"servant","trust",3,4,46
"237",103,"Around the World in Eighty Days",2,"toast","joy",1,4,1
"238",103,"Around the World in Eighty Days",2,"toilet","disgust",2,4,4
"239",103,"Around the World in Eighty Days",2,"foreseen","anticipation",1,4,8
"240",103,"Around the World in Eighty Days",2,"gentleman","trust",3,4,40
"241",103,"Around the World in Eighty Days",2,"time","anticipation",1,4,126
"242",103,"Around the World in Eighty Days",2,"system","trust",1,4,2
"243",103,"Around the World in Eighty Days",2,"row","anger",2,4,17
"244",103,"Around the World in Eighty Days",2,"disorder","fear",1,4,3
"245",103,"Around the World in Eighty Days",2,"unrest","fear",2,4,2
"246",103,"Around the World in Eighty Days",2,"unrest","sadness",2,4,2
"247",103,"Around the World in Eighty Days",2,"comfort","anticipation",3,4,15
"248",103,"Around the World in Eighty Days",2,"comfort","joy",3,4,15
"249",103,"Around the World in Eighty Days",2,"comfort","trust",3,4,15
"250",103,"Around the World in Eighty Days",2,"law","trust",1,4,5
"251",103,"Around the World in Eighty Days",2,"politics","anger",1,4,1
"252",103,"Around the World in Eighty Days",2,"safe","joy",2,4,14
"253",103,"Around the World in Eighty Days",2,"safe","trust",2,4,14
"254",103,"Around the World in Eighty Days",2,"defy","anger",4,4,4
"255",103,"Around the World in Eighty Days",2,"defy","fear",4,4,4
"256",103,"Around the World in Eighty Days",2,"defy","sadness",4,4,4
"257",103,"Around the World in Eighty Days",2,"defy","surprise",4,4,4
"258",103,"Around the World in Eighty Days",2,"fire","fear",1,4,11
"259",103,"Around the World in Eighty Days",2,"found","joy",8,4,128
"260",103,"Around the World in Eighty Days",2,"found","trust",8,4,128
"261",103,"Around the World in Eighty Days",2,"hunting","anger",3,4,3
"262",103,"Around the World in Eighty Days",2,"hunting","anticipation",3,4,3
"263",103,"Around the World in Eighty Days",2,"hunting","fear",3,4,3
"264",103,"Around the World in Eighty Days",2,"tranquil","joy",1,4,10
"265",103,"Around the World in Eighty Days",2,"top","anticipation",2,4,18
"266",103,"Around the World in Eighty Days",2,"top","trust",2,4,18
"267",103,"Around the World in Eighty Days",2,"bottom","sadness",1,4,2
"268",103,"Around the World in Eighty Days",2,"smile","joy",3,4,15
"269",103,"Around the World in Eighty Days",2,"smile","surprise",3,4,15
"270",103,"Around the World in Eighty Days",2,"smile","trust",3,4,15
"271",103,"Around the World in Eighty Days",2,"gentleman","trust",3,4,40
"272",103,"Around the World in Eighty Days",2,"real","trust",1,4,12
"273",103,"Around the World in Eighty Days",2,"machine","trust",2,4,3
"274",103,"Around the World in Eighty Days",2,"machine","trust",2,4,3
"275",103,"Around the World in Eighty Days",3,"garden","joy",1,4,1
"276",103,"Around the World in Eighty Days",3,"habitual","anticipation",1,4,3
"277",103,"Around the World in Eighty Days",3,"cover","trust",1,4,2
"278",103,"Around the World in Eighty Days",3,"familiarity","anticipation",3,4,3
"279",103,"Around the World in Eighty Days",3,"familiarity","joy",3,4,3
"280",103,"Around the World in Eighty Days",3,"familiarity","trust",3,4,3
"281",103,"Around the World in Eighty Days",3,"operation","fear",2,4,2
"282",103,"Around the World in Eighty Days",3,"operation","trust",2,4,2
"283",103,"Around the World in Eighty Days",3,"fire","fear",1,4,11
"284",103,"Around the World in Eighty Days",3,"usual","trust",1,4,5
"285",103,"Around the World in Eighty Days",3,"john","disgust",2,4,23
"286",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"287",103,"Around the World in Eighty Days",3,"respectable","trust",1,4,2
"288",103,"Around the World in Eighty Days",3,"trade","trust",1,4,3
"289",103,"Around the World in Eighty Days",3,"robbery","anger",12,4,32
"290",103,"Around the World in Eighty Days",3,"robbery","disgust",12,4,32
"291",103,"Around the World in Eighty Days",3,"robbery","fear",12,4,32
"292",103,"Around the World in Eighty Days",3,"robbery","sadness",12,4,32
"293",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"294",103,"Around the World in Eighty Days",3,"lose","anger",10,4,100
"295",103,"Around the World in Eighty Days",3,"lose","disgust",10,4,100
"296",103,"Around the World in Eighty Days",3,"lose","fear",10,4,100
"297",103,"Around the World in Eighty Days",3,"lose","sadness",10,4,100
"298",103,"Around the World in Eighty Days",3,"lose","surprise",10,4,100
"299",103,"Around the World in Eighty Days",3,"money","anger",5,4,85
"300",103,"Around the World in Eighty Days",3,"money","anticipation",5,4,85
"301",103,"Around the World in Eighty Days",3,"money","joy",5,4,85
"302",103,"Around the World in Eighty Days",3,"money","surprise",5,4,85
"303",103,"Around the World in Eighty Days",3,"money","trust",5,4,85
"304",103,"Around the World in Eighty Days",3,"broke","fear",2,4,8
"305",103,"Around the World in Eighty Days",3,"broke","sadness",2,4,8
"306",103,"Around the World in Eighty Days",3,"hope","anticipation",4,4,108
"307",103,"Around the World in Eighty Days",3,"hope","joy",4,4,108
"308",103,"Around the World in Eighty Days",3,"hope","surprise",4,4,108
"309",103,"Around the World in Eighty Days",3,"hope","trust",4,4,108
"310",103,"Around the World in Eighty Days",3,"robber","disgust",6,4,56
"311",103,"Around the World in Eighty Days",3,"robber","fear",6,4,56
"312",103,"Around the World in Eighty Days",3,"principal","trust",2,4,10
"313",103,"Around the World in Eighty Days",3,"fellow","trust",3,4,31
"314",103,"Around the World in Eighty Days",3,"robber","disgust",6,4,56
"315",103,"Around the World in Eighty Days",3,"robber","fear",6,4,56
"316",103,"Around the World in Eighty Days",3,"fellow","trust",3,4,31
"317",103,"Around the World in Eighty Days",3,"robber","disgust",6,4,56
"318",103,"Around the World in Eighty Days",3,"robber","fear",6,4,56
"319",103,"Around the World in Eighty Days",3,"daily","anticipation",3,4,15
"320",103,"Around the World in Eighty Days",3,"gentleman","trust",2,4,40
"321",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"322",103,"Around the World in Eighty Days",3,"principal","trust",2,4,10
"323",103,"Around the World in Eighty Days",3,"engaged","anticipation",3,4,27
"324",103,"Around the World in Eighty Days",3,"engaged","joy",3,4,27
"325",103,"Around the World in Eighty Days",3,"engaged","trust",3,4,27
"326",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"327",103,"Around the World in Eighty Days",3,"confidence","fear",6,4,18
"328",103,"Around the World in Eighty Days",3,"confidence","joy",6,4,18
"329",103,"Around the World in Eighty Days",3,"confidence","trust",6,4,18
"330",103,"Around the World in Eighty Days",3,"honesty","trust",1,4,2
"331",103,"Around the World in Eighty Days",3,"public","anticipation",1,4,4
"332",103,"Around the World in Eighty Days",3,"freely","joy",2,4,8
"333",103,"Around the World in Eighty Days",3,"freely","trust",2,4,8
"334",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"335",103,"Around the World in Eighty Days",3,"curiosity","anticipation",2,4,10
"336",103,"Around the World in Eighty Days",3,"curiosity","surprise",2,4,10
"337",103,"Around the World in Eighty Days",3,"dark","sadness",1,4,6
"338",103,"Around the World in Eighty Days",3,"cashier","trust",1,4,1
"339",103,"Around the World in Eighty Days",3,"found","joy",2,4,128
"340",103,"Around the World in Eighty Days",3,"found","trust",2,4,128
"341",103,"Around the World in Eighty Days",3,"clock","anticipation",2,4,15
"342",103,"Around the World in Eighty Days",3,"account","trust",2,4,14
"343",103,"Around the World in Eighty Days",3,"loss","anger",3,4,24
"344",103,"Around the World in Eighty Days",3,"loss","fear",3,4,24
"345",103,"Around the World in Eighty Days",3,"loss","sadness",3,4,24
"346",103,"Around the World in Eighty Days",3,"robbery","anger",12,4,32
"347",103,"Around the World in Eighty Days",3,"robbery","disgust",12,4,32
"348",103,"Around the World in Eighty Days",3,"robbery","fear",12,4,32
"349",103,"Around the World in Eighty Days",3,"robbery","sadness",12,4,32
"350",103,"Around the World in Eighty Days",3,"inspired","joy",3,4,18
"351",103,"Around the World in Eighty Days",3,"inspired","surprise",3,4,18
"352",103,"Around the World in Eighty Days",3,"inspired","trust",3,4,18
"353",103,"Around the World in Eighty Days",3,"reward","anticipation",4,4,48
"354",103,"Around the World in Eighty Days",3,"reward","joy",4,4,48
"355",103,"Around the World in Eighty Days",3,"reward","surprise",4,4,48
"356",103,"Around the World in Eighty Days",3,"reward","trust",4,4,48
"357",103,"Around the World in Eighty Days",3,"rail","anger",10,4,10
"358",103,"Around the World in Eighty Days",3,"rail","anticipation",10,4,10
"359",103,"Around the World in Eighty Days",3,"judicial","anticipation",2,4,2
"360",103,"Around the World in Eighty Days",3,"judicial","trust",2,4,2
"361",103,"Around the World in Eighty Days",3,"examination","fear",2,4,2
"362",103,"Around the World in Eighty Days",3,"examination","surprise",2,4,2
"363",103,"Around the World in Eighty Days",3,"real","trust",1,4,12
"364",103,"Around the World in Eighty Days",3,"daily","anticipation",3,4,15
"365",103,"Around the World in Eighty Days",3,"thief","anger",20,4,30
"366",103,"Around the World in Eighty Days",3,"thief","disgust",20,4,30
"367",103,"Around the World in Eighty Days",3,"thief","fear",20,4,30
"368",103,"Around the World in Eighty Days",3,"thief","sadness",20,4,30
"369",103,"Around the World in Eighty Days",3,"thief","surprise",20,4,30
"370",103,"Around the World in Eighty Days",3,"professional","trust",1,4,1
"371",103,"Around the World in Eighty Days",3,"robbery","anger",12,4,32
"372",103,"Around the World in Eighty Days",3,"robbery","disgust",12,4,32
"373",103,"Around the World in Eighty Days",3,"robbery","fear",12,4,32
"374",103,"Around the World in Eighty Days",3,"robbery","sadness",12,4,32
"375",103,"Around the World in Eighty Days",3,"gentleman","trust",2,4,40
"376",103,"Around the World in Eighty Days",3,"crime","anger",1,4,2
"377",103,"Around the World in Eighty Days",3,"committed","trust",1,4,3
"378",103,"Around the World in Eighty Days",3,"hopeful","anticipation",4,4,8
"379",103,"Around the World in Eighty Days",3,"hopeful","joy",4,4,8
"380",103,"Around the World in Eighty Days",3,"hopeful","surprise",4,4,8
"381",103,"Around the World in Eighty Days",3,"hopeful","trust",4,4,8
"382",103,"Around the World in Eighty Days",3,"spirits","anticipation",3,4,6
"383",103,"Around the World in Eighty Days",3,"spirits","joy",3,4,6
"384",103,"Around the World in Eighty Days",3,"spirits","surprise",3,4,6
"385",103,"Around the World in Eighty Days",3,"despair","anger",4,4,12
"386",103,"Around the World in Eighty Days",3,"despair","disgust",4,4,12
"387",103,"Around the World in Eighty Days",3,"despair","fear",4,4,12
"388",103,"Around the World in Eighty Days",3,"despair","sadness",4,4,12
"389",103,"Around the World in Eighty Days",3,"apprehension","fear",1,4,1
"390",103,"Around the World in Eighty Days",3,"successful","anticipation",3,4,6
"391",103,"Around the World in Eighty Days",3,"successful","joy",3,4,6
"392",103,"Around the World in Eighty Days",3,"successful","trust",3,4,6
"393",103,"Around the World in Eighty Days",3,"agitated","anger",2,4,5
"394",103,"Around the World in Eighty Days",3,"bank","trust",6,4,31
"395",103,"Around the World in Eighty Days",3,"zeal","anticipation",4,4,8
"396",103,"Around the World in Eighty Days",3,"zeal","joy",4,4,8
"397",103,"Around the World in Eighty Days",3,"zeal","surprise",4,4,8
"398",103,"Around the World in Eighty Days",3,"zeal","trust",4,4,8
"399",103,"Around the World in Eighty Days",3,"confidence","fear",6,4,18
"400",103,"Around the World in Eighty Days",3,"confidence","joy",6,4,18
"401",103,"Around the World in Eighty Days",3,"confidence","trust",6,4,18
"402",103,"Around the World in Eighty Days",3,"argue","anger",1,4,1
"403",103,"Around the World in Eighty Days",3,"thief","anger",20,4,30
"404",103,"Around the World in Eighty Days",3,"thief","disgust",20,4,30
"405",103,"Around the World in Eighty Days",3,"thief","fear",20,4,30
"406",103,"Around the World in Eighty Days",3,"thief","sadness",20,4,30
"407",103,"Around the World in Eighty Days",3,"thief","surprise",20,4,30
"408",103,"Around the World in Eighty Days",3,"fellow","trust",3,4,31
"409",103,"Around the World in Eighty Days",3,"safe","joy",2,4,14
"410",103,"Around the World in Eighty Days",3,"safe","trust",2,4,14
"411",103,"Around the World in Eighty Days",3,"sir","trust",1,4,103
"412",103,"Around the World in Eighty Days",3,"fell","sadness",1,4,20
